matchId,t1Dragons,t2Dragons,t1Rift,t2Rift,topGoldDiff,jgGoldDiff,midGoldDiff,adcGoldDiff,suppGoldDiff,t1TopTowerTaken,t1MidTowerTaken,t1BotTowerTaken,t2TopTowerTaken,t2MidTowerTaken,t2BotTowerTaken
NA1_4254541941,1,1,1,0,1504,2806,861,-539,1493,0,0,0,1,0,0
NA1_4249095164,0,1,1,0,2766,4592,335,509,-587,0,0,0,1,1,1
NA1_4256964581,0,1,1,0,820,92,-151,554,-505,0,0,0,0,0,0
NA1_4258427435,1,1,0,0,898,-2311,-1333,1090,-3159,0,0,0,0,0,0
NA1_4243490909,1,1,0,1,-81,-1241,-508,-1486,-1614,0,0,1,0,0,0
NA1_4235848613,0,2,0,0,891,-633,-29,-84,36,0,0,0,0,0,0
NA1_4241783832,1,1,0,1,-1331,-552,-1472,179,-1155,0,0,0,0,0,0
NA1_4258990224,1,1,0,1,-3421,-577,-1445,971,468,1,1,0,0,0,0
NA1_4252381633,1,1,1,0,-1483,-660,-644,-182,-4,0,0,0,0,0,1
NA1_4250740222,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NA1_4235913668,1,1,0,1,81,1141,-629,1943,1759,0,0,0,0,0,0
NA1_4252654033,0,1,0,1,-1616,701,-737,-1493,-137,0,0,0,0,0,0
NA1_4240371007,2,0,0,1,-1183,-60,-401,872,-203,0,0,0,0,0,0
NA1_4243356729,0,2,1,0,2246,-1699,1759,420,51,0,0,0,1,0,0
NA1_4248170394,1,1,0,0,3139,-833,-1561,-92,186,0,0,0,1,0,0
NA1_4257939396,1,0,0,1,-926,-41,2344,1653,808,0,0,0,0,0,0
NA1_4256344484,0,1,0,1,-2028,-103,1102,747,1240,0,0,0,0,0,0
NA1_4259999269,1,1,0,1,-2069,-669,-473,-340,-1593,1,0,0,0,0,0
NA1_4251637281,1,0,1,0,-519,-584,2198,-1436,-1086,0,0,0,0,0,0
NA1_4246136166,0,2,0,1,1498,1353,-1369,-1495,-1915,0,1,1,1,0,0
NA1_4254969509,0,1,0,0,-242,-339,1728,274,206,0,0,0,0,0,0
NA1_4236644868,1,0,0,1,-677,819,-410,280,1230,1,0,0,0,0,0
NA1_4252341506,1,1,0,0,-337,-62,-571,584,482,0,0,0,0,0,0
NA1_4245962002,0,0,1,0,1413,2402,513,3512,2516,0,0,0,2,0,1
NA1_4253854004,1,1,1,0,749,2110,-140,-374,297,0,0,0,1,0,0
NA1_4256992415,2,0,1,0,674,-1404,-797,2851,2300,0,0,0,0,0,1
NA1_4239956840,2,0,1,0,1260,1576,2442,-800,-393,0,0,0,1,1,0
NA1_4249592511,0,1,1,0,-688,-1248,1109,-378,-2038,0,0,0,0,0,0
NA1_4247983714,0,1,0,1,-2393,237,1850,-3324,-2189,0,2,1,0,0,0
NA1_4246239794,1,0,0,1,-948,926,245,111,-919,0,0,0,0,0,0
NA1_4259640737,1,1,0,1,347,-1723,1203,-53,2124,0,0,0,0,0,0
NA1_4248174791,0,1,0,1,-1755,-2246,-3498,-179,253,0,1,0,0,0,0
NA1_4238280468,1,1,1,0,1621,227,2205,88,-1214,0,0,0,1,0,0
NA1_4241067329,0,2,0,1,-199,2911,-294,-1747,-2051,0,0,1,0,0,0
NA1_4257775978,1,1,1,0,-1027,2103,2418,881,1586,0,0,0,1,0,1
NA1_4256550436,1,0,0,1,1587,-902,-996,-1439,111,0,0,0,0,0,0
NA1_4244541492,0,2,0,1,118,-2529,-1222,384,2175,1,0,0,0,0,0
NA1_4236418776,1,0,1,0,-700,-859,-378,765,129,0,0,0,0,0,1
NA1_4257174776,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
NA1_4252470449,0,2,0,1,-399,-2868,-1016,-1361,-567,0,0,1,0,0,0
NA1_4250511057,2,0,0,0,1246,548,1066,1808,-112,0,0,0,0,1,0
NA1_4255437068,1,0,1,0,1659,-538,908,3088,1419,0,0,0,0,0,1
NA1_4237220025,0,1,1,0,2059,1107,-105,-906,-1173,0,0,0,1,0,0
NA1_4236833409,1,0,0,0,1082,268,516,-352,1256,0,0,0,0,0,0
NA1_4253575597,0,2,0,1,1112,-1179,-3632,-2789,-452,0,4,1,0,0,0
NA1_4243647838,2,0,0,1,-1100,-365,-1538,3044,2185,0,1,0,0,0,0
NA1_4241363388,1,0,0,0,1606,261,2304,404,1391,0,0,0,0,0,0
NA1_4246905761,0,2,1,0,191,-1708,-268,-1906,-1674,0,0,0,0,0,0
NA1_4238597317,0,0,1,0,1191,-872,1326,-43,622,0,0,0,1,0,0
NA1_4246661607,0,1,1,0,263,1503,333,-1865,-704,0,0,0,1,0,0
NA1_4259196602,0,1,1,0,-443,-597,1850,487,-15,0,0,0,0,1,0
NA1_4237152905,0,0,0,1,-2932,-24,-687,1079,-609,2,0,0,0,0,0
NA1_4260434591,0,1,0,1,-643,-1818,611,1358,-1046,1,0,0,0,0,0
NA1_4258768351,1,0,0,1,3058,495,966,-719,-260,0,0,0,1,0,0
NA1_4244875199,1,0,0,0,-3145,542,428,1413,1669,0,0,0,0,0,1
NA1_4240356298,0,1,0,0,-645,-1703,894,-950,-707,0,0,0,0,0,0
NA1_4255325658,0,1,0,0,1025,2283,-323,521,724,0,0,0,0,0,0
NA1_4253443762,2,0,1,0,-1932,322,-1020,224,1011,0,0,0,0,0,0
NA1_4244337536,1,1,0,0,2022,-437,641,-961,-1255,0,0,0,0,0,0
NA1_4241513632,0,2,0,1,-665,-6,-1169,-1939,-1130,0,1,0,0,0,0
NA1_4246448467,1,1,1,0,1516,-296,2041,-145,-210,0,0,0,1,1,0
NA1_4249547444,0,1,0,1,-5137,-805,-980,-1588,-776,2,1,2,0,0,0
NA1_4242133998,2,0,0,1,-1146,350,-244,-107,221,1,0,0,0,0,0
NA1_4244031414,0,1,0,1,-120,809,2324,532,1392,0,0,0,0,0,0
NA1_4241730105,0,1,0,1,385,-793,-1522,-895,-1336,0,1,0,0,0,0
NA1_4235716018,1,1,0,1,3309,-896,-279,2025,1665,0,0,0,1,0,0
NA1_4242602096,0,1,1,0,-172,-2077,-1112,-3996,-1987,0,0,1,0,0,0
NA1_4257993207,1,1,1,0,-3244,-382,-1191,10,58,1,0,0,0,0,0
NA1_4256112720,1,0,0,0,205,-608,-152,40,588,0,0,0,0,0,0
NA1_4244147298,1,1,1,0,-844,1536,-89,2387,349,0,0,0,0,0,1
NA1_4246963535,0,1,1,0,2357,1713,-2136,949,1915,0,0,0,2,0,1
NA1_4244953406,2,0,1,0,3066,1483,3301,1875,2922,0,0,0,1,2,1
NA1_4236954892,1,0,1,0,810,2857,1341,309,803,0,0,0,0,1,0
NA1_4258512971,2,0,0,0,886,-1054,-295,-27,1070,0,0,0,0,0,0
NA1_4245378673,0,0,0,0,865,49,933,-1026,143,0,0,0,1,0,0
NA1_4256894944,0,1,1,0,-670,23,-1012,-450,985,0,0,0,0,0,0
NA1_4248184495,1,0,1,0,113,116,1661,677,503,0,0,0,0,0,0
NA1_4247902004,0,2,0,1,-124,-1972,-481,-1535,-482,1,0,0,0,0,0
NA1_4241033234,0,1,1,0,963,1616,-1813,913,599,0,1,0,0,0,1
NA1_4257476074,0,1,1,0,-316,-701,-616,-318,390,0,0,0,0,0,0
NA1_4243192407,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NA1_4239023085,2,0,1,0,-220,1672,3137,758,1096,0,0,0,0,1,1
NA1_4238281610,0,1,1,0,96,-44,-1623,1263,1448,0,0,0,1,0,1
NA1_4239962379,0,1,0,1,-2059,128,579,859,-27,1,0,0,0,0,0
NA1_4247004838,1,1,1,0,1058,-1052,2100,1468,-227,0,0,0,1,0,0
NA1_4248790473,1,1,0,1,-830,-228,15,-31,-1790,0,1,0,0,0,0
NA1_4254550849,0,1,0,0,-2292,-54,-1271,-221,-250,1,0,0,0,0,0
NA1_4240356540,0,2,0,0,-3564,650,700,-5498,-1361,1,0,1,0,0,0
NA1_4242507472,1,0,0,0,-151,-592,1749,1609,571,0,0,0,0,0,0
NA1_4255525425,0,1,0,1,784,-3735,-563,3231,-55,1,0,0,0,0,0
NA1_4239370349,0,1,0,1,3028,-695,-1904,-157,-837,0,1,0,1,0,0
NA1_4257953338,0,1,0,0,-1249,726,164,-218,-92,0,0,0,0,0,0
NA1_4258307179,0,2,1,0,2164,-3038,-1244,-2163,-2438,0,0,1,0,0,0
NA1_4244567329,0,2,0,0,2139,1578,-1731,-2323,-1037,0,0,0,0,0,0
NA1_4244281755,1,0,0,1,-949,-289,111,103,738,1,1,0,0,0,0
NA1_4258719102,1,0,0,1,-867,-1272,-415,-483,-707,0,0,0,0,0,0
NA1_4254021193,2,0,1,0,2525,1306,1392,-758,1175,0,0,0,1,1,0
NA1_4239700611,0,1,1,0,1614,62,1048,-1177,-670,0,0,0,1,0,0
NA1_4247417375,0,1,1,0,1938,891,955,3202,1787,0,0,0,1,1,1
NA1_4250037575,1,1,0,0,236,-2146,-510,8,35,0,0,0,0,0,0
NA1_4246528552,0,1,1,0,2014,-1731,1247,2467,148,1,0,0,1,0,1
NA1_4254377380,1,1,0,1,595,-1991,-1019,-1629,-1637,0,1,0,0,0,0
NA1_4251830683,0,1,0,1,-698,-2344,-3356,1796,79,0,1,1,0,0,0
NA1_4250111644,0,2,0,1,-1016,-1588,-1344,-1559,-1764,0,0,1,0,0,0
NA1_4249722028,1,1,1,0,-899,3054,1352,109,-223,0,0,0,0,1,0
NA1_4253078562,0,1,0,1,-1698,-1073,188,-1784,-1116,1,0,0,0,0,0
NA1_4244358818,2,0,0,1,-2560,-418,1686,4111,2175,1,0,0,1,1,1
NA1_4257502856,1,0,1,0,1344,2716,1106,-57,-267,0,0,0,1,1,0
NA1_4244102537,0,2,1,0,1262,916,-2634,937,1221,0,0,0,0,1,0
NA1_4235074852,0,2,0,1,-1996,51,816,-306,1569,0,0,0,0,0,0
NA1_4238448687,0,1,0,1,757,-194,-2939,-2862,-1741,0,2,1,0,0,0
NA1_4254439957,2,0,0,1,-2038,-1254,662,647,1546,2,0,0,0,0,1
NA1_4236596690,1,1,0,1,-427,-320,1057,1692,1232,0,0,0,0,0,0
NA1_4242923981,1,1,0,1,-940,-2787,558,399,311,0,0,0,0,0,0
NA1_4241657433,1,1,0,1,767,-1753,-693,-453,-634,2,0,0,1,0,0
NA1_4257149762,0,2,0,1,1146,178,-63,185,4,0,0,0,0,0,0
NA1_4250004876,0,1,0,0,1679,330,-1163,-48,328,0,1,0,0,0,0
NA1_4249141648,0,1,0,1,320,324,-164,1357,1136,0,0,0,0,0,1
NA1_4244603168,1,0,0,1,-963,376,1223,87,-92,0,0,0,0,0,0
NA1_4253635106,0,2,0,1,219,-1726,-1473,-1369,-1984,0,2,0,0,0,0
NA1_4244824548,0,1,1,0,1506,644,-2021,-200,463,0,0,0,1,0,0
NA1_4253877822,0,1,1,0,-53,951,1544,38,1462,0,0,0,0,1,0
NA1_4241265775,0,2,0,1,434,-1353,-1325,-141,106,0,0,0,0,0,0
NA1_4244404061,0,2,1,0,869,907,1420,1913,1207,0,0,0,0,0,0
NA1_4237644970,0,1,0,1,-1614,-867,-296,-3463,-1060,0,0,0,0,0,0
NA1_4258203656,1,0,0,0,-1791,1274,507,-1640,-1172,0,0,0,0,0,0
NA1_4249730625,0,1,1,0,3898,-908,-692,-1960,-251,1,0,0,2,0,0
NA1_4244710666,0,1,0,1,-1147,1750,-249,-61,289,0,0,0,0,0,0
NA1_4236442780,1,1,0,1,-1485,-1,1139,-392,-682,0,0,0,0,0,0
NA1_4242685461,0,1,0,0,-4231,-1887,551,-2410,-418,1,0,0,0,0,0
NA1_4257789450,2,0,1,0,1545,770,-134,2068,708,0,0,0,0,0,1
NA1_4246159100,1,1,1,0,-238,1306,734,-1155,1266,0,0,0,0,0,0
NA1_4254456843,1,0,0,1,-766,96,-533,1730,1552,0,0,0,0,0,0
NA1_4250811204,0,2,0,0,466,988,-676,-1888,485,0,0,0,0,0,0
NA1_4259987672,0,1,0,1,-95,-261,490,1560,489,0,0,0,0,1,0
NA1_4236780291,1,0,1,0,2799,1008,1092,1509,357,0,0,0,2,0,0
NA1_4252357827,0,2,0,0,-507,-185,-1160,-1334,-411,0,0,0,0,0,0
NA1_4240969509,1,0,1,0,923,1198,179,1461,-47,0,0,0,1,0,0
NA1_4241629866,0,1,1,0,-423,-559,-1224,-1724,-525,1,0,2,0,1,0
NA1_4245195823,1,0,0,1,579,-918,-1660,1060,859,0,1,0,0,0,0
NA1_4244065367,1,1,1,0,136,-1518,1779,646,-727,0,0,0,0,1,0
NA1_4253257434,1,1,1,0,2315,3009,-1330,-2044,599,0,0,0,1,0,0
NA1_4242759542,2,0,1,0,837,1922,1446,-49,-261,0,0,0,0,0,0
NA1_4242022955,1,0,0,0,108,1802,702,-465,-1051,0,0,0,0,0,0
NA1_4239758684,1,1,0,1,126,406,-135,-1054,89,1,0,0,1,0,0
NA1_4256108622,0,2,0,0,153,-1234,-1723,-787,235,0,1,0,0,0,0
NA1_4255243310,1,0,0,1,-310,-1549,-79,-594,-517,0,0,0,0,0,0
NA1_4247885894,0,1,1,0,-892,-141,-1599,-1624,-735,0,0,1,0,0,0
NA1_4246836930,0,2,0,1,-1732,-801,-3266,708,-627,1,1,0,0,0,0
NA1_4258282600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA1_4248833040,1,1,0,1,-219,37,1443,581,255,0,0,0,0,0,0
NA1_4244033689,1,0,1,0,2537,520,-242,2068,-966,0,0,0,0,1,0
NA1_4254744088,2,0,0,1,-501,795,964,-414,-617,0,0,0,0,0,0
NA1_4255016992,1,1,0,1,473,1319,-3,-975,191,0,0,1,0,0,0
NA1_4239851362,2,0,0,1,123,-547,2598,-164,-1259,0,0,0,0,0,0
NA1_4253514564,1,0,1,0,-884,-457,1070,245,1882,1,0,0,1,0,0
NA1_4249798674,0,0,0,1,-862,-1602,-1474,1369,1339,0,0,0,0,0,0
NA1_4244994490,0,1,1,0,2775,288,-1213,574,288,0,0,0,1,0,0
NA1_4245550890,1,1,1,0,-2822,-1487,28,661,-629,1,0,0,0,0,0
NA1_4246749321,1,1,1,0,186,425,910,883,-805,0,0,0,0,0,0
NA1_4259008584,2,0,0,0,2030,80,188,2568,1802,0,0,0,1,0,1
NA1_4255988168,0,1,1,0,496,2357,612,-2527,-1125,0,0,1,1,0,0
NA1_4255367420,1,0,0,1,360,-2429,1307,2094,1815,0,1,0,0,0,1
NA1_4243349888,1,0,0,0,-359,1292,-1945,2274,318,0,0,0,0,0,1
NA1_4240272711,1,0,1,0,494,1108,1536,-44,1355,0,0,0,0,0,0
NA1_4253673237,2,0,0,1,265,1502,1795,-324,-376,0,0,1,0,1,0
NA1_4248492419,0,1,1,0,-58,187,-1837,-503,1025,0,0,0,0,0,2
NA1_4256114346,0,1,0,1,382,-647,334,-1936,1118,0,0,0,0,0,0
NA1_4249850818,0,2,0,1,-3439,-1700,-2124,-1709,-999,0,1,1,0,0,0
NA1_4249784363,2,0,0,0,999,551,1629,1581,998,0,0,0,0,0,0
NA1_4244777415,1,1,0,1,189,-367,-1168,-548,-714,0,0,0,0,0,0
NA1_4258870647,2,0,0,1,-730,1306,124,1336,-829,0,0,0,0,0,0
NA1_4242117103,1,0,0,1,-503,-2392,-655,-39,-1027,0,0,1,0,0,0
NA1_4238854489,1,1,1,0,325,200,701,1751,-606,0,0,0,0,0,0
NA1_4243750432,2,0,1,0,909,2310,612,2939,1175,0,0,0,0,2,1
NA1_4242215382,1,1,0,1,-1969,1580,-1691,1259,1579,0,1,0,1,0,0
NA1_4240148589,2,0,0,1,-2393,174,425,-1200,819,1,0,0,0,0,0
NA1_4248585870,2,0,1,0,-1663,33,-634,1788,581,1,0,0,0,0,1
NA1_4246122590,1,0,0,1,-2150,1256,712,2637,1279,1,0,0,0,0,0
NA1_4245883001,0,1,1,0,1988,-1276,-441,-246,331,0,0,0,1,0,0
NA1_4242250949,1,1,0,1,-3009,-2010,-531,2460,-478,1,2,0,0,0,0
NA1_4250780898,0,2,0,0,-853,-275,2313,382,1200,0,0,0,0,0,0
NA1_4257203592,1,1,1,0,588,-1282,1629,3134,2676,0,0,0,0,1,1
NA1_4238217952,1,1,0,1,-1765,-1936,-940,-4337,-2019,0,1,1,0,0,0
NA1_4240936118,1,0,1,0,159,1278,1173,-1401,-1008,0,0,0,0,0,0
NA1_4246005534,0,1,0,1,103,-1064,-1431,188,-306,1,0,0,0,0,0
NA1_4257368794,0,1,0,1,1135,11,-591,1215,-276,0,1,0,1,0,0
NA1_4247717520,2,0,1,0,3080,818,293,211,2379,0,0,0,1,0,0
NA1_4259960309,2,0,1,0,-1230,1161,3532,2716,619,0,0,0,0,1,1
NA1_4249987318,2,0,0,0,654,-113,-517,1978,35,0,0,0,0,0,1
NA1_4245380602,0,2,0,1,-856,554,550,-706,501,0,0,0,0,0,0
NA1_4236236178,1,1,0,1,-757,-803,420,1015,-653,0,0,0,0,0,0
NA1_4239327082,0,2,0,1,2436,-1033,-1315,-2394,-1246,0,0,1,0,0,0
NA1_4245467116,0,2,0,0,556,-1202,-645,48,546,0,0,0,0,0,0
NA1_4255589022,1,0,0,0,-1939,2940,1930,-988,-67,0,0,0,0,0,0
NA1_4254533205,2,0,1,0,2823,1304,-421,-155,-1005,1,1,1,1,3,0
NA1_4255721770,0,2,0,1,-395,1241,-3050,-2930,-923,0,1,1,0,0,0
NA1_4243268872,1,0,0,1,-3843,19,118,1478,903,1,0,0,0,0,1
NA1_4253828035,1,0,0,1,-549,164,-47,3874,1557,0,0,0,0,0,1
NA1_4258543892,1,1,0,1,481,-1413,-25,-1380,-1405,0,0,0,0,0,0
NA1_4241574588,1,1,0,1,1793,-195,-860,182,-439,0,1,0,0,0,0
NA1_4242878586,0,1,0,1,187,-1590,-1816,2023,-438,0,1,0,0,0,1
NA1_4254369232,0,2,0,1,-3156,1559,1765,1556,1508,1,0,0,0,1,1
NA1_4245134161,2,0,1,0,-119,1615,907,-464,-425,0,0,0,1,0,1
NA1_4248998925,0,1,1,0,-1001,-631,-285,-1551,605,0,0,0,0,0,0
NA1_4257864050,0,2,0,1,-409,-656,1214,231,-673,0,1,0,0,0,0
NA1_4255539855,1,0,0,1,2247,475,-789,965,101,0,0,0,1,0,0
NA1_4255484752,0,1,1,0,-1606,2520,-1549,-1013,321,0,0,0,0,0,0
NA1_4254245280,0,1,1,0,1109,-188,-1715,-1978,-2402,0,0,1,0,0,0
NA1_4239891242,1,0,0,1,-3140,-1290,-604,-4040,-2445,2,0,1,0,0,0
NA1_4243072268,2,0,0,0,-780,252,779,572,1412,0,0,0,0,0,0
NA1_4241272581,0,1,1,0,-1200,-263,-791,711,160,1,0,0,0,0,0
NA1_4236746229,1,0,0,1,696,91,247,2467,825,0,0,0,0,0,0
NA1_4256679830,1,1,0,1,381,840,1595,1942,1496,0,0,0,0,0,0
NA1_4255274631,1,1,0,1,255,-1622,1777,505,1532,1,0,0,0,0,1
NA1_4237941213,2,0,1,0,-68,1492,1341,319,-846,0,0,0,1,0,1
NA1_4244179361,0,1,0,1,466,-2253,-1730,-993,-604,0,1,0,0,0,0
NA1_4249407456,1,0,1,0,1686,-644,-402,680,718,0,0,0,1,0,0
NA1_4241555394,0,1,1,0,2737,2064,-470,93,-46,0,0,0,1,0,0
NA1_4255402471,0,1,1,0,495,374,-914,-4190,749,0,1,1,1,0,0
NA1_4255123663,0,1,0,0,-372,-856,1756,-2472,-533,0,1,0,0,0,0
NA1_4254438458,0,2,1,0,405,-1921,-860,-14,-249,0,0,0,1,0,0
NA1_4250560021,1,1,0,1,1022,1019,1795,1511,1286,0,0,0,0,0,0
NA1_4260767868,0,2,1,0,1295,-62,147,-2635,-2465,0,0,1,1,0,0
NA1_4244800591,0,1,0,0,715,2545,-1194,91,411,0,0,0,0,0,0
NA1_4245780702,0,2,0,0,1985,-2302,117,597,-211,0,0,0,0,0,0
NA1_4252122041,2,0,0,0,-414,-651,43,3314,67,1,0,0,0,0,1
NA1_4235897237,0,1,0,0,-1338,-3709,-1332,-853,-291,1,0,0,0,0,0
NA1_4256391736,0,1,1,0,1972,1418,-1116,1693,-853,0,0,0,1,0,0
NA1_4253858353,0,2,1,0,1649,712,-311,-1852,-525,0,0,0,0,0,1
NA1_4248412324,0,2,1,0,-287,1363,-983,-1726,23,0,0,0,0,1,0
NA1_4241236974,1,1,1,0,-598,257,811,553,-578,0,0,0,0,0,0
NA1_4252960263,0,1,1,0,1165,780,1397,2858,-616,0,0,0,0,1,0
NA1_4252438065,0,1,0,1,-12,61,-406,1212,263,0,2,0,0,0,1
NA1_4252539679,1,1,0,1,560,-1418,113,410,1450,0,0,0,0,0,1
NA1_4258481996,0,2,0,0,-334,2252,-3206,1289,-1000,0,1,0,0,0,0
NA1_4238816078,1,1,1,0,-843,372,-193,-2108,-1648,0,0,0,0,0,0
NA1_4249090304,0,1,0,1,-542,670,-1129,-1712,-443,0,0,0,0,0,0
NA1_4255697156,1,0,1,0,210,-192,-1238,-1149,-1448,0,0,1,0,1,0
NA1_4253658753,0,2,0,1,1848,-892,-168,-1875,-2291,0,0,1,2,0,0
NA1_4248742252,0,1,0,1,-1486,-1409,-578,-1254,-154,0,0,0,0,0,0
NA1_4249409874,1,0,1,0,3197,472,910,980,1069,0,0,0,1,1,1
NA1_4255469141,1,0,0,1,-236,-422,-1296,467,-826,0,2,1,0,0,0
NA1_4237138184,2,0,0,1,-396,2,-1017,3347,555,1,0,0,0,0,0
NA1_4243051063,0,1,0,1,397,2115,-3074,630,-262,0,0,0,0,0,0
NA1_4247273749,0,1,0,1,1068,-312,239,2442,-644,0,0,0,0,0,0
NA1_4240250717,0,2,0,0,510,-440,-2461,-69,-307,0,0,0,0,0,0
NA1_4241773475,1,1,1,0,-2290,-2090,518,160,-602,0,0,0,0,0,0
NA1_4259952981,2,0,1,0,1434,711,-833,988,961,0,0,0,1,0,0
NA1_4244941787,1,0,0,1,2981,-1673,3384,-172,413,0,0,0,1,1,0
NA1_4259146729,2,0,0,1,2091,-1719,-452,156,208,0,1,0,1,0,0
NA1_4247082094,1,1,1,0,-3093,381,-1022,2259,2233,1,0,0,0,0,1
NA1_4258847960,1,1,0,1,-2058,-746,-1626,705,365,1,0,0,0,0,0
NA1_4251839272,1,1,0,1,1294,-553,-821,-2443,-1261,1,0,1,0,0,0
NA1_4236492331,2,0,0,0,-1890,892,2871,-56,-41,0,0,0,0,0,0
NA1_4239224742,1,0,0,1,-3035,-1190,1772,37,-351,1,0,0,0,0,0
NA1_4250328491,0,1,0,0,193,1299,4,2199,1305,0,0,0,0,0,0
NA1_4252557586,1,0,0,1,290,-505,-2142,-1789,-1321,0,0,0,0,0,0
NA1_4253809754,2,0,1,0,-340,763,1114,3396,1618,0,0,0,0,1,0
NA1_4241681951,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA1_4247835106,1,0,0,0,-47,-1058,-27,-2205,-860,0,0,1,0,0,0
NA1_4260781724,0,1,1,0,-782,479,2184,-3968,-2551,0,1,1,0,0,0
NA1_4242551628,1,0,1,0,-1636,870,-262,-238,-84,1,0,0,0,0,0
NA1_4245745458,1,1,0,1,-3472,461,-934,-183,-343,1,0,0,0,0,0
NA1_4260882979,0,2,1,0,2228,-144,2850,-414,-217,0,0,0,1,1,0
NA1_4259869038,0,1,1,0,-1788,2589,1045,-2236,-551,0,0,0,0,1,0
NA1_4253518624,1,0,1,0,-299,398,3114,604,1867,0,0,0,0,1,1
NA1_4235741646,0,2,0,0,-14,-780,-555,-318,-380,0,0,0,0,0,0
NA1_4241790183,1,0,1,0,241,-72,-115,595,-18,0,0,0,0,0,0
NA1_4246809770,1,0,1,0,1045,905,2044,-89,357,0,0,0,0,1,0
NA1_4258358255,1,1,1,0,-838,1700,-707,-984,-7,0,1,0,0,0,0
NA1_4235802100,1,0,0,1,-2629,-1625,-443,299,1818,1,0,0,0,0,0
NA1_4247186449,0,1,0,0,-2598,-145,276,-3419,-1827,0,0,0,0,0,0
NA1_4248267869,1,1,0,1,1439,522,-483,197,360,0,0,0,0,0,0
NA1_4252115271,1,0,0,0,-512,1128,1948,37,-912,0,0,0,0,0,0
NA1_4244364627,1,0,1,0,1311,-888,1032,2030,716,0,0,0,1,1,1
NA1_4245608389,0,2,0,1,-1972,-770,250,-735,-207,1,0,0,0,0,0
NA1_4237455502,1,0,1,0,918,1683,-308,3754,629,0,0,0,0,1,1
NA1_4239392810,0,2,1,0,-468,510,-1964,16,-249,0,1,0,0,0,0
NA1_4240264119,1,1,0,0,635,972,1093,2676,1394,0,0,0,1,1,0
NA1_4256644612,0,1,1,0,2174,1458,482,690,-38,0,0,0,0,0,0
NA1_4255654590,0,2,0,0,-3118,1301,-2364,-417,-90,1,0,0,0,0,0
NA1_4256893998,0,2,0,0,-30,560,-2329,-627,1821,0,0,0,0,0,0
NA1_4235073490,1,0,1,0,-335,1107,-647,136,335,0,0,0,0,0,0
NA1_4248510279,1,1,1,0,-337,1023,1880,3759,1916,0,0,0,0,1,0
NA1_4243872745,1,0,0,1,437,-693,2739,59,1492,1,0,0,0,0,0
NA1_4248670595,1,0,0,0,-37,-1063,755,-612,-248,0,0,0,0,0,0
NA1_4240497538,1,0,1,0,988,47,1471,1865,1151,0,0,0,0,0,0
NA1_4256911594,1,0,1,0,2332,994,539,102,-691,0,0,0,1,0,0
NA1_4245736047,2,0,1,0,957,-1217,407,208,150,0,0,0,0,1,0
NA1_4245082553,1,1,0,0,1916,-329,771,-115,935,0,0,0,0,0,0
NA1_4253903418,1,0,1,0,1895,525,1461,2192,2136,0,0,0,1,0,1
NA1_4253620667,1,0,0,1,-1318,2366,2874,3222,1693,1,0,0,0,1,1
NA1_4254060545,1,1,0,1,488,-556,-308,-2662,-1737,1,0,1,0,0,0
NA1_4246371343,1,1,1,0,2501,1801,575,-1627,-847,0,0,0,1,0,0
NA1_4238990872,2,0,1,0,371,-972,178,-40,-39,1,0,0,1,0,0
NA1_4241504867,1,1,1,0,567,-11,681,-202,-28,0,0,0,0,0,0
NA1_4240161772,0,2,0,1,627,124,-1482,196,-330,0,0,0,0,0,0
NA1_4252696734,0,1,1,0,1344,-444,1,1300,820,0,0,0,0,0,0
NA1_4241427701,2,0,1,0,2644,2023,-707,1690,602,0,0,0,0,0,1
NA1_4252539962,0,1,0,1,395,707,-1405,-1519,-931,0,0,1,0,0,0
NA1_4247425749,0,1,1,0,-1606,1354,-1136,-1022,-321,0,0,0,0,0,0
NA1_4238467317,1,0,0,0,373,444,-59,20,53,0,0,0,0,0,0
NA1_4251249727,1,0,0,1,-1617,445,552,-2053,-710,0,1,0,0,0,0
NA1_4239939037,1,0,0,0,150,-1441,1773,862,1628,0,0,0,0,0,0
NA1_4248622835,1,0,0,1,-3027,-1414,-767,228,877,1,1,0,0,0,0
NA1_4247893947,2,0,1,0,41,2230,2524,326,1084,0,0,0,0,1,1
NA1_4238577422,1,1,0,1,2386,-767,220,-1143,-1938,0,0,1,0,0,0
NA1_4251247062,2,0,1,0,136,1853,642,751,608,0,0,0,0,0,0
NA1_4252671881,0,1,1,0,214,-842,59,-1726,-3,0,0,0,0,1,0
NA1_4260037078,1,1,0,1,1180,-1536,55,-1477,-1491,0,0,0,0,0,0
NA1_4247922017,0,1,1,0,-1891,2732,131,-913,-1023,1,0,0,1,0,0
NA1_4243865429,2,0,0,0,1986,952,762,1566,1120,0,0,0,0,1,0
NA1_4248378469,1,0,1,0,-1276,895,762,447,-423,0,0,0,0,1,0
NA1_4244081525,1,0,0,1,-1937,-1035,-929,279,-342,1,0,0,0,0,0
NA1_4256165275,2,0,1,0,1451,1096,386,-265,48,0,0,0,0,1,0
NA1_4258172216,1,0,1,0,1229,-825,282,-1286,-519,0,0,0,0,0,0
