matchId,gameLength,winningTeam,team1Top,team1Jg,team1Mid,team1Adc,team1Supp,team2Top,team2Jg,team2Mid,team2Adc,team2Supp
NA1_4244239289,1210,100,Aatrox,Rammus,Veigar,Samira,Yuumi,Teemo,Hecarim,Corki,Sivir,Lux
NA1_4247760225,2363,200,Irelia,FiddleSticks,Yasuo,MonkeyKing,Lux,Riven,Vi,Ziggs,Caitlyn,Pyke
NA1_4250438682,660,100,Shen,Lillia,Kaisa,KogMaw,Pyke,Gwen,Hecarim,Katarina,Lucian,Pantheon
NA1_4239278470,1505,100,Volibear,XinZhao,Zilean,Jhin,Karma,Yone,Nocturne,Kayle,Twitch,Lulu
NA1_4253927020,1687,200,Gnar,LeeSin,Kaisa,MissFortune,Leona,Darius,JarvanIV,Diana,Aphelios,Yuumi
NA1_4252685642,2002,200,Riven,LeeSin,Malzahar,Tristana,Poppy,Sion,Hecarim,Viktor,Jhin,Renata
NA1_4253445555,2156,100,Camille,Warwick,Seraphine,Samira,Blitzcrank,Shen,Ekko,Talon,Twitch,Lulu
NA1_4247527168,1707,200,Swain,Vi,Lissandra,Draven,Blitzcrank,Tryndamere,Viego,Ryze,Jhin,Brand
NA1_4251034914,1729,200,Chogath,Zac,Yasuo,Caitlyn,Zyra,Jax,Taliyah,Ahri,Ezreal,Xerath
NA1_4249524931,2145,200,MonkeyKing,Viego,Viktor,Aphelios,Leona,Yorick,Shaco,Yone,MissFortune,Nami
NA1_4258931253,2517,200,Teemo,Viego,Anivia,Caitlyn,Senna,Garen,RekSai,Fizz,Lucian,Nami
NA1_4252169924,1400,200,Teemo,Hecarim,Akshan,Ashe,Malphite,Yorick,Nunu,Yone,Tristana,Taliyah
NA1_4238794887,1900,200,Mordekaiser,JarvanIV,Katarina,Jhin,Lux,Trundle,Warwick,Lissandra,Zeri,Zyra
NA1_4242957324,1836,200,Irelia,MasterYi,Ahri,Jhin,Nautilus,Garen,Hecarim,Yasuo,Ezreal,Morgana
NA1_4251258718,2514,100,Sion,Shaco,Tristana,Veigar,Nautilus,Garen,Udyr,Malzahar,MissFortune,Braum
NA1_4255238963,1334,100,Riven,Hecarim,Samira,Jinx,Soraka,Tryndamere,Volibear,Fizz,Kaisa,Xerath
NA1_4242091131,1232,100,Aatrox,Graves,Malzahar,MissFortune,Janna,Quinn,Diana,Talon,Kaisa,Senna
NA1_4241449643,967,200,Gwen,Graves,Veigar,Aphelios,Soraka,Nasus,Shaco,Malzahar,MissFortune,Taliyah
NA1_4256692709,1788,100,Camille,Kayn,Corki,Jinx,Leona,Sion,Twitch,Fizz,Caitlyn,Morgana
NA1_4255282235,1352,100,Cassiopeia,Rammus,Yasuo,Ezreal,Shen,TahmKench,Diana,Galio,Samira,Pyke
NA1_4246809305,1407,200,Fiora,Khazix,Zed,Caitlyn,Morgana,Camille,Warwick,Orianna,Kaisa,Zyra
NA1_4259222831,1862,100,Teemo,JarvanIV,Vex,Draven,Zyra,Mordekaiser,Karthus,Malzahar,Ezreal,Nautilus
NA1_4250114034,2261,200,Renekton,MonkeyKing,Fizz,Ashe,Nami,Urgot,Rammus,Yasuo,Draven,Lux
NA1_4253860951,1717,200,Illaoi,Warwick,Nidalee,Twitch,Soraka,Akali,Kayn,Yasuo,Ashe,Senna
NA1_4253793748,1728,200,Aatrox,RekSai,Yone,Ezreal,Soraka,Riven,LeeSin,Vladimir,MissFortune,Morgana
NA1_4244324128,1889,200,Darius,Hecarim,Sylas,Jhin,Nautilus,Yasuo,Nasus,Velkoz,Vayne,Renata
NA1_4250119076,1699,100,Vayne,XinZhao,Ekko,Ezreal,Morgana,Irelia,Diana,Veigar,Lucian,Blitzcrank
NA1_4250093238,1041,100,Tryndamere,Vi,Veigar,Jinx,Brand,Nasus,Karthus,Cassiopeia,Zeri,Morgana
NA1_4248849770,1442,200,Kayle,JarvanIV,Viktor,Vayne,Chogath,Tryndamere,Warwick,Akali,Jinx,Sylas
NA1_4253075469,1254,200,Darius,Ekko,Qiyana,Zeri,Galio,Riven,LeeSin,Orianna,Jinx,Nautilus
NA1_4240364624,1611,200,Gangplank,Zac,Karthus,Ezreal,Pyke,Mordekaiser,Sejuani,Varus,Yone,Rakan
NA1_4257566580,1467,100,Urgot,MasterYi,Ahri,Jinx,Rakan,Illaoi,Rammus,Malzahar,Lucian,Renata
NA1_4240580535,1420,200,Ornn,Udyr,Katarina,Ezreal,Karma,Garen,Kindred,Ahri,Jhin,Galio
NA1_4252733940,1614,100,Khazix,Sion,Rumble,Kaisa,Renata,Teemo,Darius,Ekko,Jhin,Seraphine
NA1_4247628924,1272,100,Rengar,Shaco,Ahri,Samira,Nautilus,Tryndamere,LeeSin,Zoe,Kaisa,Senna
NA1_4253106482,1852,100,Gangplank,Khazix,Kassadin,Vayne,Janna,Irelia,Sion,Annie,Kaisa,TahmKench
NA1_4247700442,1651,200,DrMundo,RekSai,Yone,Yasuo,Senna,Sion,Graves,Malzahar,Kaisa,Nautilus
NA1_4258077919,1352,100,Kennen,MonkeyKing,Vex,Blitzcrank,MissFortune,Fiora,Vi,Anivia,Jhin,Lulu
NA1_4247150746,2881,200,Sett,LeeSin,Akali,Jhin,Leona,Yone,Graves,Fizz,Sivir,Morgana
NA1_4260166417,1473,200,Yasuo,Lillia,Yone,Ziggs,JarvanIV,Sion,Warwick,Ahri,Jhin,Rakan
NA1_4244250954,1868,100,Sett,MasterYi,Vex,Xerath,Brand,Yasuo,Karthus,Zed,Jhin,Renata
NA1_4255296893,1452,200,Fiora,Nidalee,Akali,Twitch,Soraka,Camille,Hecarim,Yasuo,Caitlyn,Neeko
NA1_4244073198,1555,200,Irelia,Trundle,Zed,Zeri,Lulu,Darius,MasterYi,Syndra,Sivir,Senna
NA1_4237215082,2419,200,Kayn,Gwen,Sylas,MissFortune,Senna,Gnar,Zac,Taliyah,Twitch,Brand
NA1_4253957218,1629,200,Mordekaiser,Viego,Yasuo,Draven,Yuumi,Vayne,Shyvana,Yone,Ezreal,Malphite
NA1_4250860521,1836,100,Pantheon,Graves,Fizz,Kaisa,Rell,Garen,Diana,Akali,Samira,Nautilus
NA1_4252501036,1600,200,Garen,Hecarim,Zed,Jinx,Zyra,Yone,Diana,Viktor,MissFortune,Karma
NA1_4246863350,1548,200,Gangplank,Hecarim,Ahri,Kaisa,Thresh,Kled,Kindred,Veigar,Aphelios,Janna
NA1_4247131200,1826,100,Riven,Skarner,Karma,Jhin,Nami,Trundle,Heimerdinger,Diana,Vayne,Senna
NA1_4236554245,983,200,Yorick,Hecarim,Yone,Ezreal,Brand,Sion,Kindred,Vladimir,Xayah,Senna
NA1_4252816500,1817,100,Tryndamere,MasterYi,Kassadin,Draven,Senna,Yone,Graves,Vex,Jhin,Morgana
NA1_4252989179,1677,200,Teemo,Shaco,Ryze,Jhin,Twitch,Ornn,Vi,Neeko,Yasuo,Senna
NA1_4254358467,1211,200,Garen,Diana,Morgana,Sivir,Karma,Mordekaiser,LeeSin,Yasuo,Quinn,Yuumi
NA1_4259773194,2209,100,Illaoi,Shaco,Leblanc,Jinx,Soraka,Nasus,Twitch,Vex,Vayne,Senna
NA1_4250589993,2807,200,Tryndamere,Hecarim,Vladimir,Ashe,Renata,Garen,Graves,Ahri,Draven,Morgana
NA1_4246524178,1570,100,DrMundo,Khazix,Zeri,Jinx,Sona,Quinn,Warwick,Lux,Vayne,Senna
NA1_4243352740,2522,200,Warwick,Evelynn,Lucian,Draven,Sona,Kayle,Shaco,TwistedFate,Jhin,Zilean
NA1_4252092353,1433,200,Fiora,Rammus,Irelia,Lucian,Alistar,Tryndamere,Viego,Akali,Ezreal,TahmKench
NA1_4259689613,1634,100,Riven,Rengar,Lux,Vayne,Soraka,Illaoi,FiddleSticks,Irelia,Jhin,Nautilus
NA1_4252244288,2415,200,Illaoi,Warwick,Zed,Kaisa,Sona,Renekton,MasterYi,Akali,Tristana,Lux
NA1_4246972201,2025,100,Singed,Sejuani,Graves,Ziggs,Senna,Jayce,Hecarim,Ezreal,Tristana,Zyra
NA1_4251532870,1900,100,Neeko,Kindred,Katarina,Zeri,Xerath,Mordekaiser,RekSai,Yasuo,Jhin,Rakan
NA1_4252680579,1470,200,Garen,Khazix,Xerath,Twitch,Velkoz,Yasuo,JarvanIV,Fizz,Ezreal,Swain
NA1_4247886869,2082,100,Malphite,Kayn,Yasuo,Lucian,Maokai,Singed,Diana,Yone,Samira,Senna
NA1_4250056430,1600,200,Qiyana,Warwick,Fizz,Caitlyn,Blitzcrank,Nasus,Skarner,Ekko,Lucian,Brand
NA1_4252517871,1778,100,Kayle,XinZhao,Ahri,Xayah,Rakan,Fiora,Trundle,Veigar,Lucian,Sona
NA1_4258975520,2187,200,TahmKench,Nocturne,Talon,MissFortune,Morgana,Warwick,Shaco,Yasuo,Twitch,Lulu
NA1_4253803031,1079,200,Jax,Nocturne,Diana,Jhin,Blitzcrank,Gwen,MasterYi,Sylas,Jinx,Janna
NA1_4240830020,1510,100,Sett,Hecarim,Orianna,Ziggs,Senna,Riven,MasterYi,Xerath,Sivir,Karma
NA1_4248946728,1664,100,Nasus,Nocturne,Lux,Kaisa,Nautilus,Sion,Diana,Zoe,Jinx,Karma
NA1_4253664438,2084,100,Fiora,Graves,Vladimir,Ashe,Thresh,Mordekaiser,Diana,Veigar,Draven,Lulu
NA1_4244944976,2848,200,Volibear,MasterYi,Tristana,Lissandra,Thresh,Illaoi,Shaco,Chogath,Varus,Soraka
NA1_4258927960,1801,200,Jayce,LeeSin,Zed,Vayne,Nautilus,Gangplank,Kayn,Katarina,Caitlyn,Morgana
NA1_4235785061,1375,200,Chogath,MasterYi,Yasuo,Caitlyn,Lux,Tryndamere,Khazix,Sylas,Tristana,Blitzcrank
NA1_4252665390,1296,100,Tryndamere,Viego,Veigar,Jayce,Pyke,Nasus,Khazix,Ahri,Varus,Lulu
NA1_4235964155,1817,200,Yone,Nunu,Kassadin,Caitlyn,Lux,Garen,Nidalee,Viktor,Ahri,Morgana
NA1_4242194058,195,100,Sion,Kindred,Vladimir,MissFortune,Seraphine,Sett,Ekko,Jhin,Thresh,
NA1_4254719344,1496,100,Renekton,Diana,Yasuo,Galio,Senna,Heimerdinger,Volibear,Qiyana,Ashe,Nami
NA1_4244990347,2031,200,Renekton,Volibear,Talon,Jhin,Lux,MonkeyKing,Kayn,Cassiopeia,Twitch,Nautilus
NA1_4247014067,1675,100,Malphite,Shaco,Cassiopeia,Varus,Renata,Yone,Nunu,Katarina,Zeri,Pyke
NA1_4254017110,1632,200,Gnar,Viego,Tryndamere,Vayne,Nidalee,Renekton,LeeSin,Ahri,Kaisa,Soraka
NA1_4245534728,2343,200,Nasus,Rammus,TwistedFate,Jhin,Sona,Tryndamere,MasterYi,Orianna,Jinx,Senna
NA1_4255909054,1921,200,Garen,Hecarim,Anivia,Vayne,Renata,Tryndamere,Kindred,Irelia,Jinx,Brand
NA1_4237312926,1870,100,Neeko,Khazix,Singed,Kaisa,Senna,Teemo,Hecarim,Pantheon,Ezreal,Thresh
NA1_4235664510,2408,200,Darius,Ivern,Sylas,Caitlyn,Lux,Yorick,LeeSin,Fizz,Lucian,Senna
NA1_4259473617,1080,200,Jayce,Rengar,Diana,Twitch,Xerath,Ornn,Amumu,Fizz,Lucian,Nami
NA1_4250616735,1333,200,Volibear,Nunu,Yone,KogMaw,Zyra,Sett,Graves,Vladimir,Ezreal,Morgana
NA1_4247936783,2113,200,Illaoi,Shaco,Leblanc,Veigar,Tristana,Lillia,Nasus,Quinn,Twitch,Yuumi
NA1_4256372103,2139,100,Garen,Khazix,Draven,Lucian,Yuumi,Aatrox,Graves,Leblanc,MissFortune,Nami
NA1_4253307744,1674,200,Vi,Darius,Sylas,Samira,Nautilus,Teemo,Graves,Irelia,Lucian,Nami
NA1_4236605924,2190,100,MasterYi,Kindred,Taliyah,Yasuo,Sejuani,Zac,JarvanIV,Veigar,Ezreal,Galio
NA1_4257648138,1902,200,Tryndamere,FiddleSticks,Zilean,Caitlyn,Thresh,Chogath,Hecarim,Veigar,MissFortune,Pyke
NA1_4234935368,2042,200,MonkeyKing,Kindred,Malzahar,Lucian,Morgana,Akali,Vi,Sion,Jhin,Lux
NA1_4259949241,1789,200,Tryndamere,Malphite,Yasuo,Twitch,Seraphine,TahmKench,Shaco,Yone,Samira,Amumu
NA1_4238076243,1544,100,Illaoi,Zac,Anivia,Samira,Brand,Jhin,Khazix,Veigar,Jax,Zyra
NA1_4241863004,1801,200,Garen,Kayn,Qiyana,Jinx,MissFortune,Sion,Rengar,Sylas,Caitlyn,Karma
NA1_4258751620,1856,100,Fiora,Warwick,Vex,Jhin,Nautilus,Riven,Rammus,Akshan,Ashe,Karma
NA1_4247644686,1981,100,Urgot,Ekko,Zed,Jhin,Lux,Tryndamere,Lillia,Mordekaiser,Jinx,Bard
NA1_4236768342,1449,100,Jax,Kayn,Veigar,Ezreal,Morgana,Pantheon,Zac,Yasuo,Caitlyn,Thresh
NA1_4245765060,1876,200,DrMundo,Warwick,Veigar,Varus,Yuumi,Renekton,Viego,Illaoi,Jinx,Thresh
NA1_4250712958,1870,200,Yorick,Olaf,Kassadin,Zeri,Pyke,Akali,Kindred,Yasuo,Caitlyn,Leona
NA1_4245532405,1383,100,Mordekaiser,MasterYi,Kassadin,Twitch,Renata,Fiora,Kayn,Vex,Jinx,Sona
NA1_4252584492,1446,200,Fiora,Diana,Vex,Vayne,TwistedFate,Riven,Hecarim,Lux,Caitlyn,Morgana
NA1_4251317378,1900,100,Nasus,Taliyah,Ahri,Xayah,Rakan,Singed,RekSai,Veigar,Ezreal,Pantheon
NA1_4237217670,1282,100,Irelia,Nunu,Draven,Caitlyn,Lissandra,Pantheon,Elise,Yone,Kaisa,Morgana
NA1_4250618995,2111,200,Garen,Hecarim,Kaisa,Sivir,Neeko,Malphite,Diana,Graves,Jinx,Renata
NA1_4234703831,2014,100,Sett,Volibear,Veigar,Kaisa,TahmKench,Gragas,Kindred,Viktor,Zeri,Lux
NA1_4257370733,1635,100,Ornn,MasterYi,Akali,Kaisa,Sona,Darius,Kayn,Annie,Caitlyn,Morgana
NA1_4235591832,1560,200,Garen,Rengar,Diana,Twitch,Pyke,Yorick,Hecarim,Viktor,Ezreal,Leona
NA1_4249405177,1665,100,Kayle,Udyr,Akali,MissFortune,Blitzcrank,Jax,Sejuani,Veigar,KogMaw,Malzahar
NA1_4257714433,2254,100,Fiora,Kayn,Lux,Ezreal,Senna,Trundle,Vi,Annie,Vayne,Soraka
NA1_4253144433,1660,200,Jayce,Teemo,XinZhao,Vayne,TahmKench,Yone,Lillia,Diana,Tristana,Nautilus
NA1_4241288904,2021,100,Olaf,Poppy,Ekko,Jinx,Swain,Riven,Nocturne,Malzahar,Xayah,Zyra
NA1_4251862451,1685,100,Sett,Hecarim,Neeko,Jhin,Sona,Warwick,Trundle,Cassiopeia,Vayne,Nami
NA1_4237448552,1742,100,Urgot,Zed,Viktor,Ezreal,Sona,Kayle,Udyr,Yone,Caitlyn,Seraphine
NA1_4244490984,1918,100,Nasus,Hecarim,Lux,Zeri,Veigar,Sion,Volibear,Swain,Kaisa,Xerath
NA1_4239727118,1969,200,Shen,Hecarim,Corki,Ashe,Seraphine,Darius,RekSai,Cassiopeia,Jinx,Soraka
NA1_4250651776,1421,200,Garen,Shyvana,Rumble,Caitlyn,Seraphine,Malphite,MasterYi,Ekko,Sivir,Sona
NA1_4250235850,1848,100,Darius,Tryndamere,Anivia,Kaisa,Nautilus,Heimerdinger,Ivern,Gangplank,Veigar,Lux
NA1_4258700157,2478,100,Zed,FiddleSticks,Yone,Kaisa,Zilean,Warwick,Graves,Vex,Kalista,Lissandra
NA1_4240248359,1446,100,Akali,Kayn,Gangplank,Vayne,Morgana,Shaco,Udyr,Orianna,Jhin,Pyke
NA1_4252824503,1345,200,Urgot,Udyr,Anivia,Twitch,Blitzcrank,Garen,Kindred,Zed,Ezreal,Leona
NA1_4254674633,2048,100,Urgot,Hecarim,Velkoz,Draven,Zyra,Gnar,Viego,Anivia,Jinx,Pyke
NA1_4238968735,1769,200,Yorick,Nocturne,Ryze,Aatrox,Pantheon,Kayle,Kayn,Yasuo,Sivir,Morgana
NA1_4257080021,3042,200,Teemo,Shaco,Ahri,MissFortune,Janna,Mordekaiser,Rengar,Viktor,Kaisa,Thresh
NA1_4234919530,1771,100,Riven,Amumu,Fizz,Jhin,Karma,Urgot,Trundle,Zed,Ashe,Seraphine
NA1_4237170249,2184,100,Fiora,Trundle,Lissandra,Jhin,Morgana,Garen,MasterYi,Tryndamere,Sivir,Pyke
NA1_4251329671,921,100,Nasus,Viego,Veigar,Draven,Brand,Kayle,Khazix,Katarina,Kaisa,Lulu
NA1_4242066128,1222,100,DrMundo,Viego,Ahri,Vayne,Zyra,Aatrox,Rammus,Zed,Kaisa,Yuumi
NA1_4256426721,1295,200,Singed,Rengar,Fizz,Kaisa,Nami,Akshan,Kayn,Katarina,Vayne,Lulu
NA1_4255523353,1193,200,Kassadin,Graves,Zed,Jhin,Sona,Nasus,Kayn,Kaisa,Samira,Nautilus
NA1_4256764360,2308,100,Garen,Skarner,Yone,Caitlyn,Nami,Darius,Viego,Twitch,Veigar,Sona
NA1_4259640718,2218,100,Shen,RekSai,Xerath,Kaisa,Zoe,Garen,Khazix,Yasuo,Twitch,Blitzcrank
NA1_4241529242,2109,100,Nasus,Vi,Veigar,Yasuo,Sejuani,Garen,Hecarim,Ahri,Xayah,Nami
NA1_4255750947,2219,100,Vayne,Nocturne,Gangplank,Jinx,Renata,Garen,Volibear,Corki,Seraphine,Yuumi
NA1_4247539241,2295,200,Pantheon,Vi,Veigar,Ashe,Lux,Fiora,Hecarim,Vex,Kaisa,Renata
NA1_4248063562,1994,200,Irelia,Lillia,Akali,Twitch,Yuumi,Tryndamere,RekSai,Malzahar,Ezreal,Renata
NA1_4252560423,1767,100,Fiora,Diana,Yasuo,Ziggs,Galio,Mordekaiser,Volibear,Akshan,KogMaw,Lux
NA1_4249387593,1545,100,Garen,Graves,Vladimir,Ashe,Karma,Yorick,Hecarim,Kayle,Twitch,Yuumi
NA1_4253032805,1628,100,Jayce,Kayn,Xerath,Lucian,Thresh,Olaf,XinZhao,Malzahar,Ziggs,Trundle
NA1_4242974847,1736,200,Gnar,Shaco,Annie,Varus,Soraka,Yorick,Nasus,Katarina,Jhin,Brand
NA1_4246937620,1953,200,Renekton,Diana,Ziggs,Caitlyn,Senna,Camille,Ekko,Yone,Tristana,Lux
NA1_4247513036,1782,200,Sett,Poppy,Lux,Kaisa,Swain,Garen,LeeSin,Viktor,Aphelios,Blitzcrank
NA1_4245624400,1479,200,Mordekaiser,Hecarim,Yone,Aphelios,Nami,Graves,Jayce,TwistedFate,Xayah,Rakan
NA1_4235583785,1390,100,Graves,Volibear,Xerath,MissFortune,Karma,Kled,Hecarim,Fizz,Caitlyn,Renata
NA1_4239373713,1205,100,Urgot,Amumu,Yone,Jinx,Lux,Illaoi,Shyvana,Yasuo,MissFortune,Rumble
NA1_4255766345,1685,200,Aatrox,Kayn,Katarina,Tristana,Lulu,Vayne,Amumu,Akshan,Zeri,Yuumi
NA1_4249092639,1630,200,Jax,Kindred,Katarina,Lucian,Yuumi,Illaoi,Viego,Ahri,Caitlyn,Lulu
NA1_4235004618,1648,100,Graves,RekSai,Fizz,Jinx,Bard,Yorick,Shyvana,Zed,Aphelios,Renata
NA1_4255233220,1359,100,Gnar,Ekko,Ahri,Jhin,Seraphine,Riven,Anivia,JarvanIV,Ezreal,Soraka
NA1_4259756761,1000,200,Ornn,LeeSin,Katarina,Jhin,Leona,Shen,XinZhao,Zed,Jinx,Lux
NA1_4254920953,1224,200,Tryndamere,Nocturne,Corki,Xayah,Rakan,Akshan,Evelynn,Yone,Zeri,Lulu
NA1_4239318377,2515,200,Singed,Trundle,Talon,Jhin,Zilean,Yone,Nocturne,Zed,Draven,Blitzcrank
NA1_4258920833,1408,100,Kaisa,Rumble,Nasus,Aphelios,Karma,Urgot,Morgana,Ekko,MissFortune,Brand
NA1_4243193356,1605,100,Graves,Khazix,Lux,Jinx,Leona,Vayne,Karthus,Fizz,Jhin,Morgana
NA1_4241525699,2194,200,Garen,Viego,Ziggs,Ezreal,Lux,Kayle,Nocturne,Akali,Vayne,Thresh
NA1_4245260449,1535,100,Aatrox,Graves,Irelia,Heimerdinger,Anivia,Kled,Rengar,Lux,KogMaw,Lulu
NA1_4246974130,1222,100,Singed,Graves,Vex,Vayne,Lux,Volibear,Viego,Ziggs,Jinx,Shaco
NA1_4256203921,1770,100,Malphite,Trundle,Akali,Kaisa,Senna,Garen,Talon,Anivia,Tristana,Brand
NA1_4240511435,1426,200,Yone,LeeSin,Lissandra,Akshan,Blitzcrank,Rumble,Nocturne,Malzahar,Lucian,Nami
NA1_4247718844,1376,200,Urgot,Warwick,Ekko,MissFortune,Thresh,DrMundo,Vi,Fizz,Ashe,Renata
NA1_4250435625,1171,100,Shen,Diana,Lucian,Samira,Riven,Sett,Gwen,Kassadin,Aphelios,Volibear
NA1_4248540124,1267,100,Akshan,Nidalee,Rumble,Jhin,Soraka,Teemo,Khazix,Zilean,Jinx,Nami
NA1_4238390395,1622,100,Pantheon,Warwick,Orianna,Lucian,Senna,Garen,Graves,Xerath,Jhin,Pyke
NA1_4258546641,1000,200,Quinn,Kayn,Lissandra,Samira,Neeko,Shen,Kindred,Annie,Kaisa,Renata
NA1_4235626590,2229,100,Malphite,Kayn,Akshan,Varus,Senna,Graves,Warwick,Sett,MissFortune,Blitzcrank
NA1_4259240476,2122,100,Ekko,Lillia,Viktor,Ezreal,Teemo,Quinn,Warwick,Yone,Kaisa,Neeko
NA1_4244682716,938,200,Urgot,Amumu,Gangplank,Aphelios,Lux,Yorick,MonkeyKing,Yone,Ashe,Orianna
NA1_4242304150,1682,100,Chogath,Zac,Akshan,Kaisa,Soraka,Tryndamere,Hecarim,Sion,KogMaw,Nautilus
NA1_4240638919,2136,200,Teemo,Volibear,Viktor,Rengar,Blitzcrank,Jayce,MasterYi,Fizz,Jinx,Brand
NA1_4234963671,1398,200,Sion,Shaco,Teemo,Aphelios,Sejuani,Malphite,JarvanIV,XinZhao,Samira,Renata
NA1_4247235612,1999,200,TahmKench,LeeSin,Malphite,Twitch,Xerath,Gangplank,Rammus,Yasuo,Jinx,Zyra
NA1_4255456186,969,100,Sett,Kindred,Pyke,Sivir,Blitzcrank,Nasus,Graves,Ekko,Zeri,Senna
NA1_4252522429,1978,100,Karma,Khazix,Viktor,Tristana,Zyra,Riven,Graves,Akali,Jhin,Blitzcrank
NA1_4235550412,1350,100,Aatrox,LeeSin,Ekko,Kaisa,Zyra,Riven,Diana,Yasuo,Draven,Renata
NA1_4245088329,1885,100,TwistedFate,Vi,Corki,Ezreal,Veigar,Ornn,Nocturne,Yone,Ziggs,Leona
NA1_4250487899,2088,200,Aatrox,LeeSin,Viktor,Ezreal,Velkoz,Camille,MasterYi,Syndra,Jhin,Yuumi
NA1_4242936362,2010,200,Urgot,Gwen,Yasuo,Caitlyn,Lux,Darius,Qiyana,Zed,Jinx,Zyra
NA1_4257820788,1568,200,Tryndamere,Ivern,Veigar,Lucian,Senna,Malphite,Ekko,Yasuo,Ezreal,Lux
NA1_4244729024,1864,200,Tryndamere,Diana,Ziggs,Zeri,Morgana,Riven,Poppy,Garen,Jinx,Zyra
NA1_4239785980,1854,200,Nasus,Vi,Xerath,Ezreal,Zyra,Maokai,Mordekaiser,Yone,Ashe,Pyke
NA1_4239592314,1315,200,Gwen,MasterYi,Yone,Sion,Lulu,Sett,RekSai,Viktor,Jinx,Janna
NA1_4238300409,1749,100,Yorick,Zac,Katarina,Vayne,Sona,Shen,Shaco,Lux,Jinx,Lulu
NA1_4259510406,1865,200,Mordekaiser,FiddleSticks,Zed,Jhin,Pyke,Garen,Shyvana,Kaisa,Twitch,TahmKench
NA1_4252542267,1601,200,Kayle,Zac,Sylas,Samira,Rakan,Yone,Hecarim,Veigar,Ezreal,Brand
NA1_4257707134,2038,200,Ashe,Rammus,Irelia,Aphelios,Sona,Riven,Graves,Yasuo,Ezreal,Pyke
NA1_4245638619,1523,200,Gangplank,Zed,Ahri,Jhin,Soraka,Shyvana,Rumble,Irelia,Ezreal,Sona
NA1_4251317669,2042,200,Illaoi,Hecarim,Vex,Jinx,Karma,Irelia,JarvanIV,Ahri,Kaisa,Lulu
NA1_4243917382,1491,100,Garen,LeeSin,Akali,Aphelios,Veigar,Vladimir,Poppy,Akshan,Kaisa,Twitch
NA1_4235731754,1396,200,Kayle,LeeSin,Lux,KogMaw,Velkoz,Ornn,Kayn,Karma,Twitch,Sejuani
NA1_4258744946,1310,200,Kayle,FiddleSticks,Yone,Samira,Yuumi,Jax,Shaco,Vex,Jhin,Nautilus
NA1_4250486259,1668,100,Kayle,Rammus,Pantheon,Samira,Swain,Sion,FiddleSticks,Lucian,MissFortune,Shaco
NA1_4244627739,1955,200,Trundle,Udyr,Irelia,KogMaw,Lulu,Nasus,LeeSin,Taliyah,Kaisa,Karma
NA1_4250403752,1212,200,TahmKench,MasterYi,Teemo,Ezreal,Brand,Zac,Amumu,Ryze,Jhin,Lux
NA1_4246505437,2141,200,Gangplank,Kayn,Leblanc,Shaco,Maokai,Garen,Hecarim,Yone,Caitlyn,Yuumi
NA1_4237646353,2088,200,Yorick,Kayn,Xerath,Vayne,Galio,Garen,Viego,Anivia,Pantheon,Brand
NA1_4247457436,1774,100,Garen,Poppy,Annie,Jinx,Sona,Trundle,Shaco,Sylas,Jhin,Lux
NA1_4259206922,2033,200,Urgot,Trundle,Akali,Vayne,Janna,Teemo,Graves,Yone,Jhin,Velkoz
NA1_4252531041,1756,200,Garen,Jax,Kaisa,Zeri,Morgana,Gangplank,Shaco,Fizz,Jhin,Nautilus
NA1_4259000797,1809,100,Sett,Viego,Lux,Jinx,Zilean,Talon,Ekko,Cassiopeia,Twitch,Janna
NA1_4254247392,2074,100,Rumble,Nunu,Ahri,Ezreal,Lux,Jax,Rammus,Katarina,Samira,Leona
NA1_4252244879,1587,200,Darius,Kayn,Katarina,Jhin,Thresh,Tryndamere,Khazix,Malzahar,Caitlyn,Lux
NA1_4245635917,1586,100,Fiora,Volibear,Kassadin,Jhin,Soraka,Graves,Sejuani,Azir,Kaisa,Velkoz
NA1_4249205500,1925,100,Ornn,Diana,Zed,Jinx,Renata,Darius,Gragas,Akshan,Caitlyn,Senna
NA1_4256615539,1952,200,Nasus,Nocturne,Akali,Lucian,Karma,Gnar,Kayn,Fizz,Zeri,KogMaw
NA1_4245960245,1594,200,Jax,Hecarim,Annie,Jhin,Brand,Shen,Zac,TwistedFate,Tristana,Lux
NA1_4256591914,1534,200,Kayle,Amumu,Corki,Lucian,Yuumi,Jax,RekSai,Ahri,Jinx,Leona
NA1_4250388736,1555,100,Malphite,Evelynn,Pyke,Ezreal,Lulu,Pantheon,FiddleSticks,Cassiopeia,Vayne,Thresh
NA1_4254344474,1606,200,Tryndamere,Kayn,Ahri,Kaisa,Nami,Aatrox,Graves,Lux,Samira,Soraka
NA1_4238768789,1388,200,Darius,Viego,Galio,Jinx,Nautilus,Volibear,Warwick,Lux,Kaisa,Swain
NA1_4239070897,1447,200,Elise,Hecarim,Corki,Varus,Lux,Kayle,Skarner,Tristana,Aphelios,Morgana
NA1_4248247878,1210,200,Yorick,Viego,Yone,Vayne,Thresh,Mordekaiser,Warwick,Kaisa,Swain,Alistar
NA1_4237242178,1789,100,Aatrox,Zac,Viktor,Twitch,Rakan,Teemo,Kayn,Ekko,Jhin,Karma
NA1_4260134783,1714,200,Aatrox,Viego,TwistedFate,Caitlyn,Zyra,Renekton,Nunu,Diana,Tristana,Morgana
